Number of Learning Problems, Avg. Matched Rate, Avg. Coverage Rate
1, 0.17142857142857143, 0.660377358490566
2, 0.08571428571428572, 0.660377358490566
3, 0.11428571428571428, 0.660377358490566
4, 0.11428571428571428, 0.660377358490566
5, 0.4, 0.660377358490566
6, 0.4, 0.660377358490566
7, 0.4, 0.660377358490566
8, 0.4, 0.660377358490566
9, 0.4, 0.660377358490566
10, 0.4, 0.660377358490566
11, 0.4, 0.660377358490566
12, 0.4, 0.660377358490566
13, 0.4, 0.660377358490566
14, 0.4, 0.660377358490566
15, 0.4, 0.660377358490566
16, 0.4, 0.660377358490566
17, 0.4, 0.660377358490566
18, 0.4, 0.660377358490566
19, 0.4, 0.660377358490566
20, 0.4, 0.660377358490566
21, 0.4, 0.660377358490566
22, 0.4, 0.660377358490566
23, 0.4, 0.660377358490566
24, 0.4, 0.660377358490566
25, 0.4, 0.660377358490566
26, 0.4, 0.660377358490566
27, 0.4, 0.660377358490566
28, 0.4, 0.660377358490566
29, 0.4, 0.660377358490566
30, 0.4, 0.660377358490566
31, 0.4, 0.660377358490566
32, 0.4, 0.660377358490566
33, 0.4, 0.660377358490566
34, 0.4, 0.660377358490566
35, 0.4, 0.660377358490566
36, 0.4, 0.660377358490566
37, 0.4, 0.660377358490566
38, 0.4, 0.660377358490566
39, 0.4, 0.660377358490566
40, 0.4, 0.660377358490566
41, 0.4, 0.660377358490566
42, 0.4, 0.660377358490566
43, 0.4, 0.660377358490566
44, 0.4, 0.660377358490566
45, 0.4, 0.660377358490566
46, 0.4, 0.660377358490566
47, 0.4, 0.660377358490566
48, 0.4, 0.660377358490566
49, 0.4, 0.660377358490566
50, 0.4, 0.660377358490566
51, 0.4, 0.660377358490566
52, 0.4, 0.660377358490566
53, 0.4, 0.660377358490566
54, 0.4, 0.660377358490566
55, 0.4, 0.660377358490566
56, 0.4, 0.660377358490566
57, 0.4, 0.660377358490566
58, 0.4, 0.660377358490566
59, 0.4, 0.660377358490566
60, 0.4, 0.660377358490566
61, 0.4, 0.660377358490566
62, 0.4, 0.660377358490566
63, 0.4, 0.660377358490566
64, 0.4, 0.660377358490566
65, 0.4, 0.660377358490566
66, 0.4, 0.660377358490566
67, 0.4, 0.660377358490566
68, 0.4, 0.660377358490566
69, 0.4, 0.660377358490566
70, 0.4, 0.660377358490566
71, 0.4857142857142857, 0.660377358490566
72, 0.4857142857142857, 0.660377358490566
73, 0.4857142857142857, 0.660377358490566
74, 0.4857142857142857, 0.660377358490566
75, 0.4857142857142857, 0.660377358490566
76, 0.4857142857142857, 0.660377358490566
77, 0.4857142857142857, 0.660377358490566
78, 0.4857142857142857, 0.660377358490566
79, 0.4857142857142857, 0.660377358490566
80, 0.4857142857142857, 0.660377358490566
81, 0.4857142857142857, 0.660377358490566
82, 0.4857142857142857, 0.660377358490566
83, 0.4857142857142857, 0.660377358490566
84, 0.4857142857142857, 0.660377358490566
85, 0.4857142857142857, 0.660377358490566
86, 0.4857142857142857, 0.660377358490566
87, 0.4857142857142857, 0.660377358490566
88, 0.4857142857142857, 0.660377358490566
89, 0.4857142857142857, 0.660377358490566
90, 0.4857142857142857, 0.660377358490566
91, 0.4857142857142857, 0.660377358490566
92, 0.4857142857142857, 0.660377358490566
93, 0.4857142857142857, 0.660377358490566
94, 0.4857142857142857, 0.660377358490566
95, 0.5142857142857142, 0.660377358490566
96, 0.5142857142857142, 0.660377358490566
97, 0.5142857142857142, 0.660377358490566
98, 0.5142857142857142, 0.660377358490566
99, 0.5142857142857142, 0.660377358490566
100, 0.5142857142857142, 0.660377358490566
200, 0.9714285714285714, 0.660377358490566
300, 0.9428571428571428, 0.660377358490566
400, 0.8571428571428571, 0.660377358490566
500, 0.8285714285714285, 0.660377358490566
600, 0.8571428571428571, 0.660377358490566
700, 0.8571428571428571, 0.660377358490566
800, 1.0, 0.660377358490566
900, 0.8714285714285714, 0.660377358490566
1000, 0.7857142857142858, 0.660377358490566
1100, 0.7142857142857143, 0.660377358490566
1200, 0.7285714285714286, 0.660377358490566
1300, 0.8285714285714285, 0.660377358490566
1400, 0.7857142857142858, 0.660377358490566
1500, 0.8571428571428571, 0.660377358490566
1600, 0.9, 0.660377358490566
1700, 0.9428571428571428, 0.660377358490566
1800, 0.8999999999999999, 0.660377358490566
1900, 0.8857142857142857, 0.660377358490566
2000, 0.9142857142857143, 0.660377358490566
2100, 0.9142857142857143, 0.660377358490566
2200, 0.9428571428571428, 0.660377358490566
2300, 1.0, 0.660377358490566
2400, 0.9714285714285714, 0.660377358490566
2500, 0.9428571428571428, 0.660377358490566
2600, 0.8142857142857143, 0.660377358490566
2700, 0.9857142857142858, 0.660377358490566
2800, 0.9428571428571428, 0.660377358490566
2900, 0.7571428571428571, 0.660377358490566
3000, 0.7142857142857143, 0.660377358490566
